,og_index,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA
9285,60880,3682,Hartsfield Jackson Atlanta International Airport,1804,Don Miguel Hidalgo Y Costilla International Airport,19400,557905,ATL,GDL
9286,60881,3682,Hartsfield Jackson Atlanta International Airport,3566,William P Hobby Airport,111644,3470766,ATL,HOU
9287,60882,3682,Hartsfield Jackson Atlanta International Airport,3714,Washington Dulles International Airport,38601,1153798,ATL,IAD
9288,60883,3682,Hartsfield Jackson Atlanta International Airport,3550,George Bush Intercontinental Houston Airport,14167,418825,ATL,IAH
9289,60884,3682,Hartsfield Jackson Atlanta International Airport,3585,Indianapolis International Airport,108709,3287984,ATL,IND
9290,60885,3682,Hartsfield Jackson Atlanta International Airport,3712,Jacksonville International Airport,67629,1972568,ATL,JAX
9291,60886,3682,Hartsfield Jackson Atlanta International Airport,3797,John F Kennedy International Airport,36404,1142039,ATL,JFK
9292,60887,3682,Hartsfield Jackson Atlanta International Airport,3877,McCarran International Airport,72300,2252292,ATL,LAS
9293,60888,3682,Hartsfield Jackson Atlanta International Airport,3484,Los Angeles International Airport,112648,3465431,ATL,LAX
9294,60889,3682,Hartsfield Jackson Atlanta International Airport,507,London Heathrow Airport,36448,1078952,ATL,LHR
9295,60890,3682,Hartsfield Jackson Atlanta International Airport,478,Manchester Airport,142203,4370462,ATL,MAN
9296,60891,3682,Hartsfield Jackson Atlanta International Airport,3458,Kansas City International Airport,90679,2761041,ATL,MCI
9297,60892,3682,Hartsfield Jackson Atlanta International Airport,3878,Orlando International Airport,21861,642229,ATL,MCO
9298,60893,3682,Hartsfield Jackson Atlanta International Airport,3473,Memphis International Airport,41062,1238122,ATL,MEM
9299,60894,3682,Hartsfield Jackson Atlanta International Airport,1824,Licenciado Benito Juarez International Airport,73354,2279734,ATL,MEX
9300,60895,3682,Hartsfield Jackson Atlanta International Airport,3576,Miami International Airport,103974,3251101,ATL,MIA
9301,60896,3682,Hartsfield Jackson Atlanta International Airport,3861,Louis Armstrong New Orleans International Airport,19661,588965,ATL,MSY
9302,60897,3682,Hartsfield Jackson Atlanta International Airport,1825,General Mariano Escobedo International Airport,7001,199456,ATL,MTY
9303,60898,3682,Hartsfield Jackson Atlanta International Airport,3863,Will Rogers World Airport,33731,1016837,ATL,OKC
9304,60899,3682,Hartsfield Jackson Atlanta International Airport,3830,Chicago O'Hare International Airport,49971,1529510,ATL,ORD
9305,60900,3682,Hartsfield Jackson Atlanta International Airport,3722,Palm Beach International Airport,40798,1170809,ATL,PBI
9306,60901,3682,Hartsfield Jackson Atlanta International Airport,3462,Phoenix Sky Harbor International Airport,45561,1332749,ATL,PHX
9307,60902,3682,Hartsfield Jackson Atlanta International Airport,3564,Pensacola Regional Airport,34776,1020052,ATL,PNS
9308,60903,3682,Hartsfield Jackson Atlanta International Airport,3626,Raleigh Durham International Airport,96117,2970326,ATL,RDU
9309,60904,3682,Hartsfield Jackson Atlanta International Airport,3793,Southwest Florida International Airport,54040,1574615,ATL,RSW
9310,60905,3682,Hartsfield Jackson Atlanta International Airport,3731,San Diego International Airport,64265,1977364,ATL,SAN
9311,60906,3682,Hartsfield Jackson Atlanta International Airport,3621,San Antonio International Airport,16403,493437,ATL,SAT
9312,60907,3682,Hartsfield Jackson Atlanta International Airport,3613,Savannah Hilton Head International Airport,48784,1450029,ATL,SAV
9313,60908,3682,Hartsfield Jackson Atlanta International Airport,4014,Louisville International Standiford Field,76661,2350022,ATL,SDF
9314,60909,3682,Hartsfield Jackson Atlanta International Airport,3469,San Francisco International Airport,32757,964591,ATL,SFO
9315,60910,3682,Hartsfield Jackson Atlanta International Airport,3748,Norman Y. Mineta San Jose International Airport,26378,749683,ATL,SJC
9316,60911,3682,Hartsfield Jackson Atlanta International Airport,2890,Luis Munoz Marin International Airport,9446,262475,ATL,SJU
9317,60912,3682,Hartsfield Jackson Atlanta International Airport,3817,Sacramento International Airport,16883,505042,ATL,SMF
9318,60913,3682,Hartsfield Jackson Atlanta International Airport,4067,Sarasota Bradenton International Airport,39781,1185802,ATL,SRQ
9319,60914,3682,Hartsfield Jackson Atlanta International Airport,3678,St Louis Lambert International Airport,21740,617207,ATL,STL
9320,60915,3682,Hartsfield Jackson Atlanta International Airport,3646,Tampa International Airport,37400,1114801,ATL,TPA
9321,60916,3682,Hartsfield Jackson Atlanta International Airport,3855,Tulsa International Airport,14757,429738,ATL,TUL
9322,60917,3682,Hartsfield Jackson Atlanta International Airport,3636,Tucson International Airport,28265,731189,ATL,TUS
9323,60918,3673,Austin Bergstrom International Airport,3682,Hartsfield Jackson Atlanta International Airport,45106,1409928,AUS,ATL
9324,60921,3811,Birmingham-Shuttlesworth International Airport,3682,Hartsfield Jackson Atlanta International Airport,45517,1368428,BHM,ATL
9325,60922,3690,Nashville International Airport,3682,Hartsfield Jackson Atlanta International Airport,25602,792441,BNA,ATL
9326,60924,3448,General Edward Lawrence Logan International Airport,3682,Hartsfield Jackson Atlanta International Airport,13641,389236,BOS,ATL
9327,60925,3448,General Edward Lawrence Logan International Airport,507,London Heathrow Airport,31195,946668,BOS,LHR
9328,60926,3806,Charleston Air Force Base-International Airport,3682,Hartsfield Jackson Atlanta International Airport,47435,1459341,CHS,ATL
9329,60927,3876,Charlotte Douglas International Airport,3682,Hartsfield Jackson Atlanta International Airport,59196,1817352,CLT,ATL
9330,60930,3488,Cincinnati Northern Kentucky International Airport,3682,Hartsfield Jackson Atlanta International Airport,61231,1846551,CVG,ATL
9331,60931,3502,Dallas Love Field,3682,Hartsfield Jackson Atlanta International Airport,14503,452718,DAL,ATL
9332,60933,3751,Denver International Airport,3682,Hartsfield Jackson Atlanta International Airport,62563,1932163,DEN,ATL
9333,60934,3670,Dallas Fort Worth International Airport,3682,Hartsfield Jackson Atlanta International Airport,54992,1668491,DFW,ATL
9334,60935,3645,Detroit Metropolitan Wayne County Airport,3682,Hartsfield Jackson Atlanta International Airport,110343,3478299,DTW,ATL
9335,60936,3645,Detroit Metropolitan Wayne County Airport,507,London Heathrow Airport,11379,252410,DTW,LHR
9336,60939,3494,Newark Liberty International Airport,3682,Hartsfield Jackson Atlanta International Airport,14854,429330,EWR,ATL
9337,60940,3494,Newark Liberty International Airport,507,London Heathrow Airport,74649,2324223,EWR,LHR
9338,60941,3533,Fort Lauderdale Hollywood International Airport,3682,Hartsfield Jackson Atlanta International Airport,115,115,FLL,ATL
9339,60948,3566,William P Hobby Airport,3682,Hartsfield Jackson Atlanta International Airport,35808,1104099,HOU,ATL
9340,60949,3714,Washington Dulles International Airport,3682,Hartsfield Jackson Atlanta International Airport,48265,1507856,IAD,ATL
9341,60950,3714,Washington Dulles International Airport,507,London Heathrow Airport,27307,819429,IAD,LHR
9342,60951,3550,George Bush Intercontinental Houston Airport,3682,Hartsfield Jackson Atlanta International Airport,91088,2800593,IAH,ATL
9343,60952,3585,Indianapolis International Airport,3682,Hartsfield Jackson Atlanta International Airport,6463,190882,IND,ATL
9344,60953,3712,Jacksonville International Airport,3682,Hartsfield Jackson Atlanta International Airport,17989,530907,JAX,ATL
9345,60954,3797,John F Kennedy International Airport,3682,Hartsfield Jackson Atlanta International Airport,10599,316738,JFK,ATL
9346,60955,3797,John F Kennedy International Airport,507,London Heathrow Airport,6193,182536,JFK,LHR
9347,60956,3797,John F Kennedy International Airport,3861,Louis Armstrong New Orleans International Airport,15353,392192,JFK,MSY
9348,60958,3877,McCarran International Airport,3682,Hartsfield Jackson Atlanta International Airport,26746,805994,LAS,ATL
9349,60959,3877,McCarran International Airport,502,London Gatwick Airport,45297,1389779,LAS,LGW
9350,60960,3877,McCarran International Airport,478,Manchester Airport,40179,1185153,LAS,MAN
9351,60961,3484,Los Angeles International Airport,3682,Hartsfield Jackson Atlanta International Airport,30468,922050,LAX,ATL
9352,60962,3484,Los Angeles International Airport,507,London Heathrow Airport,33742,1008032,LAX,LHR
9353,61007,3458,Kansas City International Airport,3682,Hartsfield Jackson Atlanta International Airport,30221,890999,MCI,ATL
9354,61008,3878,Orlando International Airport,3682,Hartsfield Jackson Atlanta International Airport,51025,1532640,MCO,ATL
9355,61009,3878,Orlando International Airport,534,Glasgow International Airport,39015,1161569,MCO,GLA
9356,61010,3878,Orlando International Airport,502,London Gatwick Airport,50851,1542668,MCO,LGW
9357,61011,3878,Orlando International Airport,478,Manchester Airport,19017,533410,MCO,MAN
9358,61012,3473,Memphis International Airport,3682,Hartsfield Jackson Atlanta International Airport,81466,2499732,MEM,ATL
9359,61014,3576,Miami International Airport,3682,Hartsfield Jackson Atlanta International Airport,71237,2104191,MIA,ATL
9360,61015,3576,Miami International Airport,507,London Heathrow Airport,33572,1022709,MIA,LHR
9361,61016,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,507,London Heathrow Airport,10142,300795,MSP,LHR
9362,61018,3861,Louis Armstrong New Orleans International Airport,3645,Detroit Metropolitan Wayne County Airport,30632,938652,MSY,DTW
9363,61019,3861,Louis Armstrong New Orleans International Airport,3797,John F Kennedy International Airport,159925,4077708,MSY,JFK
9364,61024,3863,Will Rogers World Airport,3682,Hartsfield Jackson Atlanta International Airport,163646,4081552,OKC,ATL
9365,61025,3830,Chicago O'Hare International Airport,3682,Hartsfield Jackson Atlanta International Airport,41013,1275360,ORD,ATL
9366,61026,3830,Chicago O'Hare International Airport,507,London Heathrow Airport,29211,887206,ORD,LHR
9367,61027,3722,Palm Beach International Airport,3682,Hartsfield Jackson Atlanta International Airport,114411,3536469,PBI,ATL
9368,61030,3462,Phoenix Sky Harbor International Airport,3682,Hartsfield Jackson Atlanta International Airport,100358,2752211,PHX,ATL
9369,61031,3564,Pensacola Regional Airport,3682,Hartsfield Jackson Atlanta International Airport,33681,1056813,PNS,ATL
9370,61033,3626,Raleigh Durham International Airport,3682,Hartsfield Jackson Atlanta International Airport,159079,3661354,RDU,ATL
9371,61034,3793,Southwest Florida International Airport,3682,Hartsfield Jackson Atlanta International Airport,30875,937489,RSW,ATL
9372,61036,3621,San Antonio International Airport,3682,Hartsfield Jackson Atlanta International Airport,40856,1272092,SAT,ATL
9373,61037,3613,Savannah Hilton Head International Airport,3682,Hartsfield Jackson Atlanta International Airport,29227,883049,SAV,ATL
9374,61038,4014,Louisville International Standiford Field,3682,Hartsfield Jackson Atlanta International Airport,114660,3540877,SDF,ATL
9375,61041,3469,San Francisco International Airport,507,London Heathrow Airport,98586,3051222,SFO,LHR
9376,61046,4067,Sarasota Bradenton International Airport,3682,Hartsfield Jackson Atlanta International Airport,33550,1058467,SRQ,ATL
9377,61047,3678,St Louis Lambert International Airport,3682,Hartsfield Jackson Atlanta International Airport,98135,3053227,STL,ATL
9378,61049,3646,Tampa International Airport,3682,Hartsfield Jackson Atlanta International Airport,27860,769247,TPA,ATL
9379,61051,3636,Tucson International Airport,3682,Hartsfield Jackson Atlanta International Airport,72287,2250442,TUS,ATL
9380,61150,3673,Austin Bergstrom International Airport,1824,Licenciado Benito Juarez International Airport,72589,2252204,AUS,MEX
9381,61175,3826,Mc Allen Miller International Airport,1824,Licenciado Benito Juarez International Airport,48843,1512360,MFE,MEX
9382,61176,3826,Mc Allen Miller International Airport,1842,Ponciano Arriaga International Airport,7953,239622,MFE,SLP
9383,61191,3673,Austin Bergstrom International Airport,3469,San Francisco International Airport,13809,413170,AUS,SFO
9384,61192,3448,General Edward Lawrence Logan International Airport,3484,Los Angeles International Airport,59365,1750302,BOS,LAX
9385,61193,3448,General Edward Lawrence Logan International Airport,3469,San Francisco International Airport,16670,473869,BOS,SFO
9386,61196,3520,Ronald Reagan Washington National Airport,3469,San Francisco International Airport,13535,397237,DCA,SFO
9387,61197,3670,Dallas Fort Worth International Airport,3484,Los Angeles International Airport,159925,4077708,DFW,LAX
9388,61198,3670,Dallas Fort Worth International Airport,3469,San Francisco International Airport,24589,752597,DFW,SFO
9389,61199,3494,Newark Liberty International Airport,3484,Los Angeles International Airport,41684,1281780,EWR,LAX
9390,61200,3494,Newark Liberty International Airport,3469,San Francisco International Airport,72664,2255539,EWR,SFO
9391,61201,3533,Fort Lauderdale Hollywood International Airport,3484,Los Angeles International Airport,42009,1299094,FLL,LAX
9392,61202,3533,Fort Lauderdale Hollywood International Airport,3469,San Francisco International Airport,37636,1153469,FLL,SFO
9393,61203,3714,Washington Dulles International Airport,3484,Los Angeles International Airport,46297,1386409,IAD,LAX
9394,61204,3714,Washington Dulles International Airport,3469,San Francisco International Airport,32473,1028557,IAD,SFO
9395,61205,3797,John F Kennedy International Airport,3877,McCarran International Airport,99776,2808396,JFK,LAS
9396,61206,3797,John F Kennedy International Airport,3484,Los Angeles International Airport,40940,1267630,JFK,LAX
9397,61207,3797,John F Kennedy International Airport,3469,San Francisco International Airport,35082,1055299,JFK,SFO
9398,61208,3877,McCarran International Airport,3797,John F Kennedy International Airport,41013,1275360,LAS,JFK
9399,61209,3877,McCarran International Airport,3484,Los Angeles International Airport,29211,887206,LAS,LAX
9400,61210,3877,McCarran International Airport,3469,San Francisco International Airport,17998,565604,LAS,SFO
9401,61211,3484,Los Angeles International Airport,3448,General Edward Lawrence Logan International Airport,48134,1426088,LAX,BOS
9402,61212,3484,Los Angeles International Airport,1852,Cancún International Airport,101450,3164868,LAX,CUN
9403,61213,3484,Los Angeles International Airport,3670,Dallas Fort Worth International Airport,114411,3536469,LAX,DFW
9404,61216,3484,Los Angeles International Airport,3714,Washington Dulles International Airport,44017,1334395,LAX,IAD
9405,61217,3484,Los Angeles International Airport,3797,John F Kennedy International Airport,22492,707734,LAX,JFK
