,Unnamed: 0,SRC_AIRPT_ID,SRCNAME,DESTIN_AIRPT_ID,DESTINNAME,seconds,meters,SRCIATA,DESTINIATA,SRC_AIRPT,DESTN_AIRPT,EQPT,Population,Incoming,Outgoing
349,1768,3622,Greater Rochester International Airport,193,Lester B. Pearson International Airport,9366,260358,ROC,YYZ,ROC,YYZ,BEH,,48,18
350,1770,3731,San Diego International Airport,193,Lester B. Pearson International Airport,133500,4139335,SAN,YYZ,SAN,YYZ,319,,48,51
351,1772,3577,Seattle Tacoma International Airport,193,Lester B. Pearson International Airport,134098,4155029,SEA,YYZ,SEA,YYZ,E90,,48,74
352,1780,3745,Syracuse Hancock International Airport,193,Lester B. Pearson International Airport,13196,387656,SYR,YYZ,SYR,YYZ,BEH,,48,16
353,2171,3469,San Francisco International Airport,1815,Del Bajío International Airport,121467,3205359,SFO,BJX,SFO,BJX,738,,6,82
354,2174,3469,San Francisco International Airport,1821,General Francisco J. Mujica International Airport,126686,3406341,SFO,MLM,SFO,MLM,738,,5,82
355,2188,3531,Kodiak Airport,3774,Ted Stevens Anchorage International Airport,59979,659450,ADQ,ANC,ADQ,ANC,DH8 BE1,374553.0,19,1
356,2188,3531,Kodiak Airport,3774,Ted Stevens Anchorage International Airport,59979,659450,ADQ,ANC,ADQ,ANC,734 73Q,374553.0,19,1
357,2189,5719,Walla Walla Regional Airport,3577,Seattle Tacoma International Airport,15444,449462,ALW,SEA,ALW,SEA,DH4,6815696.0,77,1
358,2190,3774,Ted Stevens Anchorage International Airport,3531,Kodiak Airport,59876,658304,ANC,ADQ,ANC,ADQ,DH8 BE1,13346.0,1,19
359,2190,3774,Ted Stevens Anchorage International Airport,3531,Kodiak Airport,59876,658304,ANC,ADQ,ANC,ADQ,734 73Q,13346.0,1,19
360,2193,3774,Ted Stevens Anchorage International Airport,3832,Fairbanks International Airport,22894,582106,ANC,FAI,ANC,FAI,DH8 BE1,98660.0,6,19
361,2193,3774,Ted Stevens Anchorage International Airport,3832,Fairbanks International Airport,22894,582106,ANC,FAI,ANC,FAI,73H 73Q,98660.0,6,19
363,2194,3774,Ted Stevens Anchorage International Airport,3664,Homer Airport,14751,358691,ANC,HOM,ANC,HOM,BE1 DH8,,1,19
364,2195,3774,Ted Stevens Anchorage International Airport,3492,Juneau International Airport,71306,1361253,ANC,JNU,ANC,JNU,734 73Q,30796.0,7,19
365,2196,3774,Ted Stevens Anchorage International Airport,3877,McCarran International Airport,200167,5450260,ANC,LAS,ANC,LAS,73H,1902834.0,126,19
366,2197,3774,Ted Stevens Anchorage International Airport,3484,Los Angeles International Airport,211687,5485348,ANC,LAX,ANC,LAX,737,25749594.0,106,19
367,2197,3774,Ted Stevens Anchorage International Airport,3484,Los Angeles International Airport,211687,5485348,ANC,LAX,ANC,LAX,73H,25749594.0,106,19
368,2199,3774,Ted Stevens Anchorage International Airport,3720,Portland International Airport,158485,3927915,ANC,PDX,ANC,PDX,73H 73G 734 739,2241841.0,53,19
369,2200,3774,Ted Stevens Anchorage International Airport,3620,Deadhorse Airport,61062,1379464,ANC,SCC,ANC,SCC,73Q,,2,19
371,2204,3774,Ted Stevens Anchorage International Airport,3865,Valdez Pioneer Field,19588,485931,ANC,VDZ,ANC,VDZ,DH8 BE1,,1,19
372,2229,3673,Austin Bergstrom International Airport,3577,Seattle Tacoma International Airport,117354,3465735,AUS,SEA,AUS,SEA,739 73H,6815696.0,77,41
373,2232,4021,Billings Logan International Airport,3720,Portland International Airport,47662,1428625,BIL,PDX,BIL,PDX,DH4,2241841.0,53,12
374,2233,4021,Billings Logan International Airport,3577,Seattle Tacoma International Airport,44140,1325708,BIL,SEA,BIL,SEA,DH4,6815696.0,77,12
375,2235,3777,Bellingham International Airport,3720,Portland International Airport,14830,426624,BLI,PDX,BLI,PDX,DH4,2241841.0,53,8
376,2236,3777,Bellingham International Airport,3577,Seattle Tacoma International Airport,6166,171183,BLI,SEA,BLI,SEA,DH4,6815696.0,77,8
377,2239,3495,Boise Air Terminal/Gowen Field,3945,Lewiston Nez Perce County Airport,18445,472639,BOI,LWS,BOI,LWS,DH4,60643.0,4,16
378,2240,3495,Boise Air Terminal/Gowen Field,3720,Portland International Airport,23056,684063,BOI,PDX,BOI,PDX,DH4 CR7,2241841.0,53,16
379,2241,3495,Boise Air Terminal/Gowen Field,3731,San Diego International Airport,51343,1531626,BOI,SAN,BOI,SAN,CR7,3053793.0,52,16
380,2242,3495,Boise Air Terminal/Gowen Field,3577,Seattle Tacoma International Airport,27650,817832,BOI,SEA,BOI,SEA,DH4,6815696.0,77,16
381,2243,3495,Boise Air Terminal/Gowen Field,3748,Norman Y. Mineta San Jose International Airport,37401,1075458,BOI,SJC,BOI,SJC,DH4,1839700.0,25,16
382,2244,3495,Boise Air Terminal/Gowen Field,3817,Sacramento International Airport,31459,899413,BOI,SMF,BOI,SMF,DH4,2127355.0,27,16
384,2252,3644,Bob Hope Airport,3720,Portland International Airport,52689,1546394,BUR,PDX,BUR,PDX,CR7,2241841.0,53,12
385,2253,3644,Bob Hope Airport,3577,Seattle Tacoma International Airport,61015,1788899,BUR,SEA,BUR,SEA,737,6815696.0,77,12
386,2253,3644,Bob Hope Airport,3577,Seattle Tacoma International Airport,61015,1788899,BUR,SEA,BUR,SEA,73H 73G,6815696.0,77,12
387,2254,4020,Gallatin Field,3577,Seattle Tacoma International Airport,36313,1085138,BZN,SEA,BZN,SEA,DH4,6815696.0,77,7
388,2259,3819,City of Colorado Springs Municipal Airport,3577,Seattle Tacoma International Airport,73220,2236323,COS,SEA,COS,SEA,CR7,6815696.0,77,11
389,2261,3520,Ronald Reagan Washington National Airport,3720,Portland International Airport,147160,4506996,DCA,PDX,DCA,PDX,737,2241841.0,53,92
390,2261,3520,Ronald Reagan Washington National Airport,3720,Portland International Airport,147160,4506996,DCA,PDX,DCA,PDX,73H,2241841.0,53,92
391,2262,3520,Ronald Reagan Washington National Airport,3577,Seattle Tacoma International Airport,145423,4454243,DCA,SEA,DCA,SEA,73H,6815696.0,77,92
397,2270,3670,Dallas Fort Worth International Airport,3867,John Wayne Airport-Orange County Airport,72831,2292600,DFW,SNA,DFW,SNA,738,12874797.0,23,174
398,2273,6916,Pangborn Memorial Airport,3577,Seattle Tacoma International Airport,9908,256139,EAT,SEA,EAT,SEA,DH4,6815696.0,77,1
399,2277,4099,Mahlon Sweet Field,3577,Seattle Tacoma International Airport,15808,436186,EUG,SEA,EUG,SEA,DH4,6815696.0,77,9
400,2279,3832,Fairbanks International Airport,3774,Ted Stevens Anchorage International Airport,22750,582465,FAI,ANC,FAI,ANC,DH8 BE1,374553.0,19,6
401,2279,3832,Fairbanks International Airport,3774,Ted Stevens Anchorage International Airport,22750,582465,FAI,ANC,FAI,ANC,73H 73Q,374553.0,19,6
402,2280,3832,Fairbanks International Airport,3620,Deadhorse Airport,38600,804966,FAI,SCC,FAI,SCC,DH8,,2,6
403,2280,3832,Fairbanks International Airport,3620,Deadhorse Airport,38600,804966,FAI,SCC,FAI,SCC,73H 73Q,,2,6
404,2281,3832,Fairbanks International Airport,3577,Seattle Tacoma International Airport,141612,3485086,FAI,SEA,FAI,SEA,73J 73H 73G 739,6815696.0,77,6
405,2283,3687,Fresno Yosemite International Airport,3720,Portland International Airport,42414,1228997,FAT,PDX,FAT,PDX,DH4,2241841.0,53,11
406,2284,3687,Fresno Yosemite International Airport,3731,San Diego International Airport,19428,552477,FAT,SAN,FAT,SAN,DH4,3053793.0,52,11
407,2285,3687,Fresno Yosemite International Airport,3577,Seattle Tacoma International Airport,50740,1471502,FAT,SEA,FAT,SEA,CR7,6815696.0,77,11
408,2286,4127,Glacier Park International Airport,3577,Seattle Tacoma International Airport,30262,851647,FCA,SEA,FCA,SEA,DH4,6815696.0,77,5
409,2287,3533,Fort Lauderdale Hollywood International Airport,3577,Seattle Tacoma International Airport,171563,5290075,FLL,SEA,FLL,SEA,73H,6815696.0,77,79
410,2288,3467,Spokane International Airport,3720,Portland International Airport,18895,558791,GEG,PDX,GEG,PDX,DH4,2241841.0,53,10
411,2289,3467,Spokane International Airport,3577,Seattle Tacoma International Airport,15373,455874,GEG,SEA,GEG,SEA,734,6815696.0,77,10
412,2291,3880,Great Falls International Airport,3504,Helena Regional Airport,4694,137624,GTF,HLN,GTF,HLN,DH4,73412.0,4,7
413,2292,3880,Great Falls International Airport,3577,Seattle Tacoma International Airport,35720,1040086,GTF,SEA,GTF,SEA,DH4,6815696.0,77,7
414,2293,3504,Helena Regional Airport,3880,Great Falls International Airport,4744,137889,HLN,GTF,HLN,GTF,DH4,82178.0,7,5
415,2294,3504,Helena Regional Airport,3577,Seattle Tacoma International Airport,32639,957798,HLN,SEA,HLN,SEA,DH4,6815696.0,77,5
417,2295,3664,Homer Airport,3774,Ted Stevens Anchorage International Airport,14864,359585,HOM,ANC,HOM,ANC,BE1 DH8,374553.0,19,1
418,2307,3492,Juneau International Airport,3774,Ted Stevens Anchorage International Airport,71509,1360402,JNU,ANC,JNU,ANC,734 73Q,374553.0,19,9
419,2309,3492,Juneau International Airport,4147,Petersburg James A Johnson Airport,36671,251824,JNU,PSG,JNU,PSG,73Q,,2,9
420,2310,3492,Juneau International Airport,3577,Seattle Tacoma International Airport,131235,2763014,JNU,SEA,JNU,SEA,734 73Q 73H,6815696.0,77,9
421,2311,3492,Juneau International Airport,6803,Yakutat Airport,62998,435753,JNU,YAK,JNU,YAK,73Q,,1,9
423,2312,3808,Ketchikan International Airport,3492,Juneau International Airport,68522,462897,KTN,JNU,KTN,JNU,734,30796.0,7,6
424,2314,3808,Ketchikan International Airport,5969,Wrangell Airport,26440,167145,KTN,WRG,KTN,WRG,73Q,,2,6
425,2315,3877,McCarran International Airport,3774,Ted Stevens Anchorage International Airport,201183,5461244,LAS,ANC,LAS,ANC,73H,374553.0,19,130
426,2320,3484,Los Angeles International Airport,3774,Ted Stevens Anchorage International Airport,211596,5481839,LAX,ANC,LAX,ANC,737,374553.0,19,106
427,2320,3484,Los Angeles International Airport,3774,Ted Stevens Anchorage International Airport,211596,5481839,LAX,ANC,LAX,ANC,73G 739,374553.0,19,106
428,2336,3484,Los Angeles International Airport,1817,Loreto International Airport,55866,1383209,LAX,LTO,LAX,LTO,DH4,,1,106
430,2341,3484,Los Angeles International Airport,7081,Mammoth Yosemite Airport,18527,502027,LAX,MMH,LAX,MMH,DH4,,1,106
432,2344,3484,Los Angeles International Airport,1826,General Rafael Buelna International Airport,77847,2098180,LAX,MZT,LAX,MZT,739,,3,106
434,2360,3484,Los Angeles International Airport,6992,Charles M. Schulz Sonoma County Airport,24625,711206,LAX,STS,LAX,STS,DH4,472102.0,4,106
436,2363,3484,Los Angeles International Airport,1856,Ixtapa Zihuatanejo International Airport,122423,3083589,LAX,ZIH,LAX,ZIH,739,,3,106
438,2364,3484,Los Angeles International Airport,1858,Playa De Oro International Airport,108462,2842363,LAX,ZLO,LAX,ZLO,73H,,2,106
439,2367,3945,Lewiston Nez Perce County Airport,3495,Boise Air Terminal/Gowen Field,18553,433701,LWS,BOI,LWS,BOI,DH4,,16,4
440,2368,3945,Lewiston Nez Perce County Airport,3944,Pullman Moscow Regional Airport,3155,61248,LWS,PUW,LWS,PUW,DH4,42689.0,2,4
441,2369,3945,Lewiston Nez Perce County Airport,3577,Seattle Tacoma International Airport,19061,517856,LWS,SEA,LWS,SEA,DH4,6815696.0,77,4
442,2372,3878,Orlando International Airport,3731,San Diego International Airport,124905,3935432,MCO,SAN,MCO,SAN,737,3053793.0,52,105
443,2372,3878,Orlando International Airport,3731,San Diego International Airport,124905,3935432,MCO,SAN,MCO,SAN,73H,3053793.0,52,105
444,2373,3878,Orlando International Airport,3577,Seattle Tacoma International Airport,161482,4971025,MCO,SEA,MCO,SEA,737,6815696.0,77,105
445,2373,3878,Orlando International Airport,3577,Seattle Tacoma International Airport,161482,4971025,MCO,SEA,MCO,SEA,73H 73J,6815696.0,77,105
446,2376,4101,Rogue Valley International Medford Airport,3720,Portland International Airport,15704,451383,MFR,PDX,MFR,PDX,DH4,2241841.0,53,7
447,2377,4101,Rogue Valley International Medford Airport,3577,Seattle Tacoma International Airport,24030,693887,MFR,SEA,MFR,SEA,DH4,6815696.0,77,7
449,2381,7081,Mammoth Yosemite Airport,3484,Los Angeles International Airport,18654,498042,MMH,LAX,MMH,LAX,DH4,25749594.0,106,1
450,2383,3948,Monterey Peninsula Airport,3731,San Diego International Airport,24601,699734,MRY,SAN,MRY,SAN,DH4,3053793.0,52,6
451,2384,4216,Missoula International Airport,3720,Portland International Airport,29562,866810,MSO,PDX,MSO,PDX,DH4,2241841.0,53,7
452,2385,4216,Missoula International Airport,3577,Seattle Tacoma International Airport,26040,763893,MSO,SEA,MSO,SEA,DH4,6815696.0,77,7
453,2395,3454,Eppley Airfield,3577,Seattle Tacoma International Airport,87597,2671357,OMA,SEA,OMA,SEA,CR7,6815696.0,77,19
455,2396,3734,Ontario International Airport,3720,Portland International Airport,55357,1624748,ONT,PDX,ONT,PDX,CR7,2241841.0,53,14
456,2397,3734,Ontario International Airport,3577,Seattle Tacoma International Airport,63683,1867253,ONT,SEA,ONT,SEA,737,6815696.0,77,14
457,2397,3734,Ontario International Airport,3577,Seattle Tacoma International Airport,63683,1867253,ONT,SEA,ONT,SEA,734 73H,6815696.0,77,14
458,2408,3720,Portland International Airport,3774,Ted Stevens Anchorage International Airport,158433,3923272,PDX,ANC,PDX,ANC,73H 734 73J 73G,374553.0,19,53
459,2410,3720,Portland International Airport,4021,Billings Logan International Airport,47919,1430203,PDX,BIL,PDX,BIL,DH4,154553.0,12,53
460,2411,3720,Portland International Airport,3777,Bellingham International Airport,15037,428627,PDX,BLI,PDX,BLI,DH4,200434.0,8,53
461,2412,3720,Portland International Airport,3495,Boise Air Terminal/Gowen Field,23321,686020,PDX,BOI,PDX,BOI,DH4 CR7,,16,53
463,2414,3720,Portland International Airport,3644,Bob Hope Airport,52785,1547032,PDX,BUR,PDX,BUR,CR7,,12,53
464,2415,3720,Portland International Airport,3520,Ronald Reagan Washington National Airport,147142,4510969,PDX,DCA,PDX,DCA,737,10952482.0,93,53
465,2415,3720,Portland International Airport,3520,Ronald Reagan Washington National Airport,147142,4510969,PDX,DCA,PDX,DCA,73H,10952482.0,93,53
466,2419,3720,Portland International Airport,3687,Fresno Yosemite International Airport,42651,1230599,PDX,FAT,PDX,FAT,DH4,915267.0,11,53
467,2420,3720,Portland International Airport,3467,Spokane International Airport,19099,560137,PDX,GEG,PDX,GEG,DH4,468684.0,10,53
468,2424,3720,Portland International Airport,4101,Rogue Valley International Medford Airport,16007,453255,PDX,MFR,PDX,MFR,DH4,201286.0,7,53
469,2425,3720,Portland International Airport,4216,Missoula International Airport,29907,867398,PDX,MSO,PDX,MSO,DH4,108623.0,7,53
471,2427,3720,Portland International Airport,3734,Ontario International Airport,55532,1626086,PDX,ONT,PDX,ONT,CR7,,14,53
472,2430,3720,Portland International Airport,6133,Tri Cities Airport,137043,4225293,PDX,PSC,PDX,PSC,DH4,,8,53
473,2431,3720,Portland International Airport,3839,Palm Springs International Airport,59543,1745049,PDX,PSP,PDX,PSP,734 73J,,17,53
474,2435,3720,Portland International Airport,3949,Santa Barbara Municipal Airport,52416,1537683,PDX,SBA,PDX,SBA,CR7,407057.0,6,53
475,2441,3720,Portland International Airport,3867,John Wayne Airport-Orange County Airport,55811,1635314,PDX,SNA,PDX,SNA,737,12874797.0,23,53
476,2441,3720,Portland International Airport,3867,John Wayne Airport-Orange County Airport,55811,1635314,PDX,SNA,PDX,SNA,73G,12874797.0,23,53
477,2442,3720,Portland International Airport,6992,Charles M. Schulz Sonoma County Airport,36949,1005555,PDX,STS,PDX,STS,DH4,472102.0,4,53
478,2443,3720,Portland International Airport,3636,Tucson International Airport,77727,2232165,PDX,TUS,PDX,TUS,CR7,1020200.0,16,53
479,2452,6133,Tri Cities Airport,3720,Portland International Airport,136686,4221877,PSC,PDX,PSC,PDX,DH4,2241841.0,53,8
480,2453,6133,Tri Cities Airport,3577,Seattle Tacoma International Airport,140048,4297221,PSC,SEA,PSC,SEA,DH4,6815696.0,77,8
481,2454,4147,Petersburg James A Johnson Airport,3492,Juneau International Airport,36603,251743,PSG,JNU,PSG,JNU,73Q,30796.0,7,2
482,2455,4147,Petersburg James A Johnson Airport,5969,Wrangell Airport,12493,80745,PSG,WRG,PSG,WRG,73Q,,2,2
483,2456,3839,Palm Springs International Airport,3720,Portland International Airport,59346,1737770,PSP,PDX,PSP,PDX,73G,2241841.0,53,17
484,2457,3839,Palm Springs International Airport,3577,Seattle Tacoma International Airport,67672,1980275,PSP,SEA,PSP,SEA,73H 734 73J,6815696.0,77,17
485,2459,3839,Palm Springs International Airport,3817,Sacramento International Airport,27325,805411,PSP,SMF,PSP,SMF,DH4,2127355.0,27,17
486,2460,3944,Pullman Moscow Regional Airport,3945,Lewiston Nez Perce County Airport,3184,61172,PUW,LWS,PUW,LWS,DH4,60643.0,4,2
487,2461,3944,Pullman Moscow Regional Airport,3577,Seattle Tacoma International Airport,17243,474066,PUW,SEA,PUW,SEA,DH4,6815696.0,77,2
488,2463,4103,Roberts Field,3577,Seattle Tacoma International Airport,18903,484742,RDM,SEA,RDM,SEA,DH4,6815696.0,77,6
489,2469,3807,Reno Tahoe International Airport,3748,Norman Y. Mineta San Jose International Airport,14623,405023,RNO,SJC,RNO,SJC,DH4,1839700.0,25,13
490,2473,3731,San Diego International Airport,3495,Boise Air Terminal/Gowen Field,51604,1535513,SAN,BOI,SAN,BOI,CR7,,16,51
491,2477,3731,San Diego International Airport,3687,Fresno Yosemite International Airport,19441,553306,SAN,FAT,SAN,FAT,DH4,915267.0,11,51
492,2480,3731,San Diego International Airport,3878,Orlando International Airport,125241,3930741,SAN,MCO,SAN,MCO,737,2082421.0,89,51
493,2480,3731,San Diego International Airport,3878,Orlando International Airport,125241,3930741,SAN,MCO,SAN,MCO,73H,2082421.0,89,51
494,2481,3731,San Diego International Airport,3948,Monterey Peninsula Airport,24878,701259,SAN,MRY,SAN,MRY,DH4,,6,51
495,2485,3731,San Diego International Airport,1836,Licenciado Gustavo Díaz Ordaz International Airport,90951,2361153,SAN,PVR,SAN,PVR,737,,12,51
497,2485,3731,San Diego International Airport,1836,Licenciado Gustavo Díaz Ordaz International Airport,90951,2361153,SAN,PVR,SAN,PVR,73J,,12,51
499,2489,3731,San Diego International Airport,6992,Charles M. Schulz Sonoma County Airport,30933,894621,SAN,STS,SAN,STS,DH4,472102.0,4,51
500,2490,3621,San Antonio International Airport,3577,Seattle Tacoma International Airport,115950,3463651,SAT,SEA,SAT,SEA,73H 73J,6815696.0,77,35
501,2492,3949,Santa Barbara Municipal Airport,3720,Portland International Airport,52001,1536548,SBA,PDX,SBA,PDX,CR7,2241841.0,53,6
502,2493,3949,Santa Barbara Municipal Airport,3577,Seattle Tacoma International Airport,60327,1779053,SBA,SEA,SBA,SEA,CR7,6815696.0,77,6
503,2494,3620,Deadhorse Airport,3774,Ted Stevens Anchorage International Airport,60020,1378687,SCC,ANC,SCC,ANC,73Q,374553.0,19,2
504,2496,3577,Seattle Tacoma International Airport,5719,Walla Walla Regional Airport,15596,451852,SEA,ALW,SEA,ALW,DH4,59059.0,1,74
505,2499,3577,Seattle Tacoma International Airport,3673,Austin Bergstrom International Airport,117480,3452142,SEA,AUS,SEA,AUS,739 73H,1705075.0,40,74
506,2500,3577,Seattle Tacoma International Airport,4021,Billings Logan International Airport,44302,1328026,SEA,BIL,SEA,BIL,DH4,154553.0,12,74
507,2501,3577,Seattle Tacoma International Airport,3777,Bellingham International Airport,6292,173391,SEA,BLI,SEA,BLI,DH4,200434.0,8,74
508,2502,3577,Seattle Tacoma International Airport,3495,Boise Air Terminal/Gowen Field,27758,803108,SEA,BOI,SEA,BOI,DH4,,16,74
509,2504,3577,Seattle Tacoma International Airport,3644,Bob Hope Airport,61014,1794009,SEA,BUR,SEA,BUR,737,,12,74
510,2504,3577,Seattle Tacoma International Airport,3644,Bob Hope Airport,61014,1794009,SEA,BUR,SEA,BUR,73H 73G,,12,74
511,2505,3577,Seattle Tacoma International Airport,4020,Gallatin Field,36492,1086339,SEA,BZN,SEA,BZN,DH4,90343.0,7,74
512,2506,3577,Seattle Tacoma International Airport,3819,City of Colorado Springs Municipal Airport,73590,2221313,SEA,COS,SEA,COS,CR7,626227.0,11,74
